주식,기사 제목,언론사,주가변동여부,거래량변동여부
NAVER,"네이버, ‘직원 극단 선택’ 관련 임원 직무정지",뉴스1,0,0
NAVER,전자상거래 소비자상담 6.7%↑…네이버·쿠팡 등 9개 플랫폼 57.2% 증가,경향신문,0,0
NAVER,"네이버, 직원 극단적 선택 관련 임원 직무정지",디지털타임스,0,0
NAVER,"직장내 괴롭힘에 극단선택…네이버, 가해자 임원 직무정지",뉴스1,0,0
NAVER,상사 괴롭힘에 극단선택…네이버 관련 임원 직무정지,비즈니스워치,0,0
NAVER,“괴롭힘” 네이버 직원 극단적 선택 관련 임원 직무정지,파이낸셜뉴스,0,0
NAVER,"직원 극단적 선택에…네이버, 관련 임원 직무정지",머니투데이,0,0
NAVER,"네이버, 직원 극단적 선택 관련 임원들 직무 정지",뉴스1,0,0
NAVER,네이버 직원 극단적 선택…관련 임원들 '직무정지',문화일보,0,0
NAVER,글로벌 OTT 경쟁에 네이버 웃는다,조선비즈,0,0
NAVER,"이베이 쟁탈전… 네이버, 신세계와 손잡을까",헤럴드경제,0,0
NAVER,[속보]위탁의료기관 잔여백신 60세 미만 예비명단 접종 3일까지 운영…이후 네이버...,KBS,0,0
NAVER,"네이버 바이브, 돌비 3D 음향 기술 적용…""국내 음원 플랫폼 최초""",연합뉴스,0,0
NAVER,"네이버, AI 반도체 스타트업 '퓨리오사AI'에 두번째 후속 투자",머니S,0,0
NAVER,"네이버 바이브, 돌비와 3차원 공간음향 사운드 제공",경향신문,0,0
NAVER,"판타지오, 네이버?카카오 연재 IP보유 드라마 제작사 인수 추진",이데일리,0,0
NAVER,"네이버 D2SF, AI반도체 스타트업 '퓨리오사AI'에 800억원 후속 투자",서울경제,0,0
NAVER,"네이버가 점찍은 반도체 스타트업 '퓨리오사AI', 800억 후속투자 유치",파이낸셜뉴스,0,0
NAVER,"네이버 D2SF, 퓨리오사AI에 후속 투자..시리즈B",뉴스1,0,0
NAVER,"네이버 직원 극단 선택…사측, 노조 각각 별도 조사 진행한다",한국경제TV,0,0
NAVER,한국P&G-네이버 쇼핑라이브 ‘지구를 식혀줄 쿨~한 쇼핑’ 기획전,뉴스1,0,0
NAVER,"믿고 살 수 있는 브랜드 한눈에···네이버, 내달 전용 서비스 론칭",헤럴드경제,0,0
NAVER,"네이버·카카오, 오디오 시장서 격돌한다",아시아경제,0,0
NAVER,"2021 공인중개사 시험, 공인모 네이버 카페서 단기합격 대비 무료인강 제공",서울경제,0,0
NAVER,"한국피앤지, 네이버 쇼핑라이브와 기획전…최대 63% 할인",머니S,0,0
NAVER,"네이버웹툰, 총상금 8억원 웹소설 공모전…1라운드 개막",머니S,0,0
NAVER,"네이버 AI 클로바 케어콜, 코로나 백신 접종 이상 반응 모니터링",한경비즈니스,0,0
NAVER,"글로벌 이유식 브랜드 거버(Gerber), 네이버 스마트스토어 진출",SBS,1,1
NAVER,"네이버, 웹소설 공모전 6월 접수 개시…총상금 8억원",뉴스1,1,1
NAVER,"네이버·카카오 조직문화 '빨간불'…""치열한 경쟁·평가원칙 부재가 초래""",SBS Biz,1,1
NAVER,네이버 인증서 이용자 천만명 돌파…MZ세대가 과반,전자신문,1,1
NAVER,"네이버, AI로 코로나19 백신 이상반응 살핀다",뉴스1,1,1
NAVER,"국민 5명중 1명 '네이버 인증서' 쓴다…""MZ세대 이용자가 54.4%""",디지털타임스,1,1
NAVER,네이버 직원 극단선택 사건 '리스크 관리위'가 담당…노조는 별도 조사,전자신문,1,1
NAVER,"글로벌 이유식 브랜드 거버, 네이버 스마트 스토어 판매 시작",한국경제TV,1,1
NAVER,"글로벌 이유식 브랜드 거버(Gerber), 네이버 스마트 스토어 진출해",아시아경제,1,1
NAVER,"네이버, AI로 백신 접종자 이상 반응 모니터링한다",뉴시스,1,1
NAVER,"""백신 맞고 괜찮으세요?…네이버 AI가 백신 접종자 이상반응 챙긴다",SBS,1,1
NAVER,"""네이버 인증서 이용자 1천만명 돌파…20~30대가 과반""",서울경제,1,1
NAVER,"네이버 ""AI로 코로나19 백신 접종 이상반응 체크""",파이낸셜뉴스,1,1
NAVER,네이버 인증서 가입자 1000만명 돌파,서울경제,1,1
NAVER,"네이버 인증서, 1,000만 가입자 돌파",SBS Biz,1,1
NAVER,"한국피앤지, 네이버와 환경보호 기부 기획전...최대 63% 할인",서울경제,1,1
NAVER,네이버·카카오 ‘꿈의 직장’의 민낯…,세계일보,1,1
NAVER,"과기정통부 출신 손지윤 LG+ 상무, 네이버로 이직",이코노미스트,1,1
NAVER,"[뉴스잇(IT)쥬]정부, 첫 암호화폐 관리방안 발표…네이버·카카오로 백신 예약",노컷뉴스,1,1
NAVER,"1400만개 판매 돌풍 농심 ‘배홍동비빔면’, 첫 네이버 쇼핑라이브 등장",서울신문,1,1
NAVER,"1400만개 판매 돌풍 농심 ‘배홍동비빔면’, 첫 네이버 쇼핑라이브",동아일보,1,1
NAVER,"""마스크에 백신까지"" 코로나 방역 선봉대 네이버·카카오…해외 플랫폼은?",비즈니스워치,0,0
NAVER,[위클리 스마트] 고도성장의 그늘…민낯 드러내는 네이버와 카카오,파이낸셜뉴스,0,0
NAVER,"네이버 직원 극단적 선택에 한성숙 대표 ""무겁게 받아들여…객관적 조사받을 것""",서울경제,0,0
NAVER,"'꿈의 직장'이라던 네이버·카카오…""터질 게 터졌다"" [이슈+]",한국경제TV,0,0
NAVER,"[레이더M] CJ ENM, 네이버와 함께 '문피아' 인수전 파트너로 참여",매일경제,0,0
NAVER,"한성숙 네이버 대표 ""직원 극단 선택, 무겁게 받아들이겠다""",노컷뉴스,0,0
NAVER,"한성숙 네이버 대표 ""사안 무겁게 받아들여""",SBS Biz,0,0
NAVER,"한성숙 네이버 대표 ""동료 잃어 애통…재발 방지 약속""",한국경제,0,0
NAVER,"네이버, 웹소설 '전지적 독자 시점' 플랫폼 '문피아' 인수 추진",파이낸셜뉴스,0,0
NAVER,"한성숙 네이버 대표 ""동료 잃어 애통…객관적 조사 받겠다""",전자신문,0,0
NAVER,"한성숙 네이버 대표, 직원 극단적 선택에 ""무겁게 받아들이겠다""",뉴스1,0,0
NAVER,"네이버 한성숙 대표 ""동료 잃어 애통···투명하고 객관적인 조사하겠다""",아시아경제,0,0
NAVER,네이버 vs 카카오 '콘텐츠 왕좌' 대결…지식재산권 확보 놓고 사활 건 경쟁,이데일리,0,0
NAVER,네이버 직원 사망…노조 “과중한 업무 스트레스·괴롭힘 파악”,아시아경제,0,0
NAVER,"네이버 노조 ""극단적 선택 직원, 업무 스트레스와 괴롭힘 겪어""",이데일리,0,0
NAVER,"카드사 vs 빅테크, 수수료 갈등…네이버쇼핑 '폭리' 논란 억울",디지털타임스,0,0
NAVER,네이버·카카오가 길터준 '잔여백신'…IT업계 '백신휴가' 속속 도입(종합),노컷뉴스,0,0
NAVER,"네이버, 2040년까지 전력 100% 재생에너지로 전환한다",전자신문,0,0
NAVER,네이버-카카오 ‘잔여백신’ 첫날 4229명 접종…“단계적 확대”,뉴시스,0,0
NAVER,"네이버·카카오 지분 인수설에 SM·SM C&C, 신고가",SBS,0,0
NAVER,"[단독] 네이버-CJ, '문피아' 품는다…동맹 7개월 만에 첫 합작품 [마켓인사이...",파이낸셜뉴스,0,0
NAVER,"GS리테일·홈쇼핑 합병안 주총 통과…""쿠팡·네이버와 경쟁""",SBS Biz,0,0
NAVER,네이버 40대 직원 극단적 선택…‘업무 스트레스 호소‘,연합뉴스,0,0
NAVER,네이버·카카오가 길터준 '잔여백신'…IT업계 '백신휴가' 속속 도입,뉴시스,0,0
NAVER,"허연수 부회장 ""쿠팡·네이버와 경쟁…GS리테일 만의 매력 살릴 것""",헤럴드경제,0,0
NAVER,"네이버-카카오앱 ‘잔여백신’ 당일예약 첫날 4,229명 접종",머니투데이,0,0
NAVER,"네이버, 2040년까지 전력 100% 재생에너지로 전환···'카본 네거티브' 로드...",연합뉴스,0,0
NAVER,GS리테일·홈쇼핑 합병안 주총 통과…7월 출범 네이버·쿠팡에 도전장,아시아경제,0,0
NAVER,"잔여백신 예약 첫날, 4229명 접종…10명 중 9명 '네이버'",JTBC,0,0
NAVER,"네이버 ""2040년까지 사용 전력 100% 재생 에너지로 대체""",세계일보,0,0
NAVER,카카오에 이어 네이버도…직장 내 괴롭힘으로 극단적 선택,전자신문,0,0
NAVER,"네이버, 2040년 전력 100% 재생에너지로 쓴다",SBS Biz,0,0
NAVER,네이버 ‘2040 카본 네거티브’ 로드맵 공개,세계일보,0,0
NAVER,"네이버 ""2030년까지 IDC·사옥 전력 60% 재생에너지로 대체""",MBC,0,0
NAVER,"신세계·롯데·쿠팡·네이버, 아시아 100대 유통기업 상위권 선정",세계일보,0,0
NAVER,"네이버, 2040년 탄소 제로 목표…""전력 100% 재생에너지로 전환""",뉴스1,0,0
NAVER,"네이버, '2040 카본 네거티브' 실행 로드맵 공개",MBC,0,0
NAVER,"백신 찾아 삼만리…병의원 ""문의 폭주해 네이버·카카오 안쓰고 전화만""(종합)",동아일보,0,0
NAVER,네이버 초대규모 AI '하이퍼 클로바'는 무엇을 학습하나?,조선일보,0,0
NAVER,카카오 '역전 드라마' 쓸까… 네이버와 시총 격차 3.3조 '사정권',MBN,0,0
NAVER,카카오가 네이버 보다 무형자산이 많은 이유 [허란의 경제한끼],헤럴드경제,0,0
NAVER,"유한킴벌리 좋은느낌, '세계 월경의 날' 기념 네이버와 생리대 기부 캠페인 '힘내...",동아일보,0,0
NAVER,네이버-카카오 “SM엔터와 다양한 방안 검토 중”,MBC,0,0
NAVER,네이버 '프리미엄콘텐츠'에 MZ세대에 인기 뉴미디어 입점 잇따라,MBN,0,0
NAVER,"카카오 주가는 잘 나가는데...네이버, 상대적 부진 이유는?",JTBC,0,0
NAVER,"'좋은느낌', 월경의 날 맞아 네이버와 기부 라이브",뉴시스,0,0
NAVER,"네이버, '어바웃펫'과 개인 맞춤 반려동물 서비스 활성화 맞손",서울경제,0,0
NAVER,[영상]카카오 '잔여백신' 예약 한때 '먹통'…네이버는 정상 작동,서울경제,0,0
NAVER,"네이버, 우정통신대에 AI 센터 세워…베트남에 두번째 연구거점 마련",뉴시스,0,0
NAVER,"네이버, 베트남 우정통신대학과 AI 연구…현지 두 번째 연구 거점",TV조선,0,0
NAVER,"고대안암병원, 병원 정보시스템 네이버클라우드에 맡긴 이유",이데일리,0,0
NAVER,"신세계, '아시아 유통기업' 9위·롯데 11위 등극 … 쿠팡·네이버도 20위권",머니S,0,0
NAVER,카카오 잔여백신 예약 한때 '먹통'…네이버는 정상 작동(종합),이데일리,0,0
NAVER,"네이버, PTIT와 '공동 AI 센터' 열어…""베트남 두 번째 거점""",서울신문,0,0
NAVER,"[특징주] SM엔터, 카카오·네이버와 지분 매각협상…관련주 강세(종합)",전자신문,0,0
NAVER,"알고리즘 공개 요구에…네이버·카카오 ""여야 추천받아 검토위 꾸리겠다""",YTN,0,0
NAVER,"국회 등쌀에 밀린 네이버·카카오 ""알고리즘 공개 검토""",디지털타임스,0,0
NAVER,잔여백신 예약하려면?…네이버 검색창에 '잔여백신' 검색,노컷뉴스,0,0
NAVER,"네이버, 베트남 대학과 공동 AI 센터 구축한다",한국경제,0,0
NAVER,"'잔여백신' 1시 땡 하자마자…먹통된 카카오, 네이버는 원활",연합뉴스,0,0
NAVER,카카오 잔여 백신 예약 '먹통'…네이버는 정상 작동,SBS Biz,0,0
NAVER,"네이버 출신 윤영찬 의원 ""국민의힘이 뉴스 관련 압력 행사 가장 많았다""",부산일보,0,0
NAVER,"네이버, 반려동물 생활플랫폼 '어바웃펫'과 MOU",SBS,0,0
NAVER,"네이버, 반려동물 생활플랫폼 '어바웃펫'과 MOU",MBC,0,0
NAVER,"신세계, 아시아 9위 유통社…롯데·쿠팡·네이버 뒤이어",서울신문,0,0
NAVER,네이버 메타버스 제페토에 '서울창업허브 월드' 개관,한국경제TV,0,0
NAVER,네이버 메타버스 제페토에 '서울창업허브 월드' 개관,시사저널,0,0
NAVER,"댕댕이 맞춤 용품 추천···네이버쇼핑×어바웃펫, 반려동물 플랫폼 구축 나서",파이낸셜뉴스,0,0
NAVER,아시아 100대 유통기업에 네이버 첫 20위 진입···쿠팡은 12위로 올라,YTN,0,0
NAVER,"네이버쇼핑, 반려동물 시장까지 진격",이데일리,0,0
NAVER,"한국투자증권, 삼성전자·네이버·S&P500 기초자산 멀티 리자드형 ELS 모집",이데일리,0,0
NAVER,"SM엔터, 대규모 매물에 약세…카카오·네이버에 지분 매각설",한국일보,0,0
NAVER,"네이버, 베트남서 두 번째 AI 거점 개소···우정통신대학과 맞손",일간스포츠,0,0
NAVER,"[특징주] SM엔터, 카카오·네이버에 지분 매각설…관련주 '출렁'",데일리안,0,0
NAVER,"네이버 라인, 중남미-아프리카 디지털 화폐 만든다",조선비즈,0,0
NAVER,"어바웃펫, 네이버쇼핑과 업무협약…반려동물 비즈니스 '맞손'",뉴시스,0,0
NAVER,"GS리테일 자회사 '어바웃펫', 네이버와 반려동물 사업 맞손",연합뉴스,0,0
NAVER,"김부겸 총리 ""카톡·네이버로 남는 백신 예약, 널리 알려달라""",서울경제,0,0
NAVER,오늘부터 카카오톡·네이버 앱으로 ‘잔여 AZ백신’ 조회·예약가능,뉴스1,0,0
NAVER,"카카오 상승세 못 잡는 네이버, '주가 부진' 이유는",매일경제,0,0
NAVER,"어바웃펫, 네이버쇼핑과 MOU…반려동물 비즈니스 ‘맞손’",문화일보,0,0
NAVER,"""오후 1시부터 카카오톡·네이버앱에서 '잔여백신' 예약하세요""",JTBC,0,0
NAVER,"전례없는 이익 전망치 급증...""네이버 일회성 이익 때문""",SBS Biz,0,0
NAVER,"[클릭 e종목] ""주가 부진 네이버, 비용 증가세 둔화 시점 주시해야""",머니투데이,0,0
NAVER,오늘부터 네이버·카카오 앱에서 '잔여 AZ백신' 조회·예약 가능,뉴스1,0,0
NAVER,뉴욕증시 소폭 상승…네이버·카카오로 '잔여백신' 당일 신청 가능 [모닝브리핑],SBS,0,0
NAVER,'다음' 지운 '카카오웹툰'…네이버웹툰과 글로벌 콘텐츠 '혈투',연합뉴스,0,0
NAVER,"오늘부터 60~74세 백신 접종… ""잔여백신은 네이버·카카오로 예약""",한국경제,0,0
NAVER,네이버 이어 카카오까지… 후불 결제 시장 열렸다,한국경제,0,0
NAVER,"[단독] 네이버·카카오, SM엔터 지분 인수 경쟁",뉴시스,0,0
NAVER,코웨이 `자가관리 공기청정기` 네이버 라방 24만뷰 돌파,JTBC,0,0
NAVER,네이버·카카오도 뛰어든 ‘DID’… 백신여권 나오며 코로나 극복 기술로 각광,SBS Biz,0,0
NAVER,[단독] SM ‘이수만 지분’ 놓고 카카오 네이버 치열한 인수전,스포츠조선,0,0
NAVER,"판매자 계정 보호 안한 쿠팡·네이버 등 9개 오픈마켓에 5,220만원 과태료",뉴스1,0,0
NAVER,쿠팡·네이버 등 오픈마켓 9곳 5220만원 과태료 부과… “개인정보 보호 위반”,뉴스1,0,0
NAVER,네이버 이어 카카오도 '후불결제' 진출...빅테크發 혁신 가속,MBC,0,0
NAVER,"네이버, AI·SW 실무 인재 육성 프로그램 '부스트캠프' 교육생 모집",머니투데이,0,0
NAVER,"카인들리 케어, 안소미와 네이버 쇼핑라이브 진행",동아일보,1,0
NAVER,"방통위, 네이버쇼핑-배민-쿠팡 이용자 보호업무 평가한다",MBC,1,0
NAVER,네이버-카카오도 DID 서비스 경쟁 확산,MBN,1,0
NAVER,"개인정보위, 쿠팡·네이버 등 7개 오픈마켓 사업자에 과태료 부과",한국경제TV,1,0
NAVER,네이버·쿠팡 키운 위탁판매…B2B 도매몰이 뜬다,부산일보,1,0
NAVER,"방통위, 올해 넷플·쿠팡·네이버쇼핑·배민 등도 이용자보호업무 평가",노컷뉴스,1,0
NAVER,"아트뮤, 인기 '초고속충전기' 5종 역대급 할인 … 네이버 라이브 방송 26일 최...",서울경제,1,0
NAVER,"결합한 가명 데이터, 네이버, 카카오 등 35개사가 활용했다",매일경제,1,0
NAVER,웹소설이 웹툰으로…네이버 '전독시' 유료결제 100억 돌파,여성신문,1,0
NAVER,"[이슈 Q&A] 잔여백신, 내일부터 네이버·카카오 조회·예약 서비스",연합뉴스TV,1,0
NAVER,[증시 이슈] ‘공고한 플랫폼 지배력’ 네이버·카카오 상승세 지속,뉴시스,1,0
NAVER,네이버·LG·KT 사활 건 '전자두뇌'…초거대 AI가 뭐길래,연합뉴스,1,0
NAVER,"네이버, '전독시' 웹툰 뜨자 웹소설 매출도 '쑥'",뉴시스,1,0
NAVER,"""비대면時代, 뭉쳐야 산다""… 금융·의료·교육까지 전방위 협력 [네이버-카카오 '...",뉴시스,0,1
NAVER,"네이버, 초거대 AI ‘하이퍼클로바’ 공개",뉴시스,0,1
NAVER,‘일상과 맞닿은 AI’ 하이퍼클로바 꺼낸 네이버,뉴시스,0,1
NAVER,"네이버-카카오 ‘포스트 코로나 생존전략’은 ""동맹 확장'",이데일리,0,1
NAVER,"네이버-카카오, 금융 분야 미래 먹거리 '초협력' 파트너 급구",TV조선,0,1
NAVER,"""바흐가 왜 음악의 아버지?"" 묻자 사람같은 답이···네이버, 공감력 키운 '초거...",KBS,0,1
NAVER,“네이버 자격증에서 지텔프 점수 확인한다”,파이낸셜뉴스,0,1
NAVER,'네이버 자격증'에서 영어시험 지텔프 점수 확인 OK,파이낸셜뉴스,0,1
NAVER,"아이리버, TV 전 라인업 네이버 쇼핑라이브 진행",연합뉴스,0,1
NAVER,"‘넌 내게 촉촉 로션’ AI가 만든다고? 네이버, ‘하이퍼클로바’ 야심찬 공개",뉴스1,0,1
NAVER,"네이버, AI 학습 위해 뉴스·카페·지식인·웹문서 자료도 수집",머니투데이,0,1
NAVER,"네이버파이낸셜, 경력 2년 이상 개발자 공개 채용",뉴스1,0,1
NAVER,네이버 하이퍼클로바 공개,디지털타임스,0,1
NAVER,네이버 하이퍼클로바 공개,서울경제,0,1
NAVER,"""머스크 AI 비켜"" 네이버 초대규모 인공지능 내놨다",뉴스1,0,1
NAVER,"네이버 하이퍼클로바 공개…""우리말 가장 잘하는 첫 초대형 AI""(종합)",디지털타임스,0,1
NAVER,"베일 벗은 네이버 초대규모 AI…""10개 이상 서비스 적용해 곧 공개""(종합)",서울경제,0,1
NAVER,"네이버 ""인간처럼 사고·행동하는 AI 만든다""…초대규모 AI 공개",뉴스1,0,1
NAVER,대구경북 등 기초단체장들 “‘네이버 특혜’ 전자금융거래법 개정 반대”,비즈니스워치,0,1
NAVER,"네이버, 국내 최초 초대규모 AI '하이퍼클로바' 공개",머니투데이,0,1
NAVER,머스크의 '초거대 AI'보다 강하다...네이버 '하이퍼클로바' 공개,머니S,0,1
NAVER,"한국지텔프·네이버, 수험자 편의 서비스 제공 위한 MOU 체결",서울경제,0,1
NAVER,27일부터 코로나 잔여백신 네이버·카카오에서 검색·예약한다,파이낸셜뉴스,0,0
NAVER,27일부터 남은 백신 당일접종 예약 '네이버·카톡으로',머니투데이,0,0
NAVER,27일 오후 1시부터 네이버·카카오 앱에서 ‘잔여백신’ 당일 예약,한국경제,0,0
NAVER,“판매량 높이는 마케팅 문구는 따로 있다?” 네이버 AI가 알려준다,파이낸셜뉴스,0,0
NAVER,"""새 AI 시대가 열린다""···네이버, 국내 최초 초거대AI 공개",파이낸셜뉴스,0,0
NAVER,"네이버 초대규모AI, 스타트업과 함께 쓴다",한국경제,0,0
NAVER,"네이버, 국내 첫 초대규모 AI '하이퍼클로바' 공개",뉴시스,0,0
NAVER,"네이버, 국내 최초 '초대규모 AI' 공개…""모두 위한 AI 시대 이끌 것""",뉴스1,0,0
NAVER,베일 벗은 네이버 초대규모 AI…GPT-3보다 한국어 6500배 이상 학습,한국일보,0,0
NAVER,"네이버, 초대규모 AI ‘하이퍼클로바’..구글과 정면승부",한국경제TV,0,0
NAVER,네이버·카카오로 27일부터 코로나 잔여 백신 조회·알림·당일예약 OK,한국경제,0,0
NAVER,네이버·카카오서 '노쇼백신' 검색…27일부터 당일예약 된다,문화일보,0,0
NAVER,'노쇼백신' 이젠 네이버·카카오앱에서 검색해 맞는다,서울경제,0,0
NAVER,네이버 자격증서 국제공인영어시험 '지텔프' 점수 간편확인 된다,MBC,0,0
NAVER,네이버·카카오. 27일부터 ‘잔여백신’ 예약 서비스…AZ 백신 대상,서울신문,0,0
NAVER,카카오톡·네이버앱에서 '잔여백신' 예약하세요…27일 오후 1시부터 지원,세계일보,0,0
NAVER,27일부터 네이버·카카오 앱으로 '남은 백신' 당일 예약 접종,한국경제,0,0
NAVER,‘네이버 vs 카카오’ 몸집전쟁 불 붙었다,파이낸셜뉴스,0,0
NAVER,네이버와 손잡은 동양생명… “보험업계 두 번째 AI컨택센터 선보인다”,디지털타임스,0,0
NAVER,"프리미엄 비건케어 분코, ""네이버 쇼핑라이브로 '바퀴달린집2' 인기 이어간다""",SBS Biz,0,0
NAVER,네이버 모바일 구버전 8월 31일까지만 지원,데일리안,0,0
NAVER,신세계-네이버 연합에 불붙은 이베이 인수전…반전카드 또 나올까?,SBS Biz,0,0
NAVER,"검색의도 파악하는 네이버 '초거대 AI'…LG도 ""1억弗 투자"" 개발 속도",연합뉴스,0,0
NAVER,"네이버 '한국판 달리' 만든다...""AI로 웹툰 문턱 낮춘다""",서울경제,0,0
NAVER,"네이버·카카오, 한은 디지털화폐 쟁탈전… 50억 연구에 뛰어든다",시사저널,0,0
NAVER,"네이버, KAIST와 ‘초거대 AI 연구’ 맞손",헤럴드경제,0,0
NAVER,빅테크도 뛰어든 '콘텐츠 유료 구독'…네이버 韓 시장 선도,뉴시스,0,0
NAVER,"한국어 '초거대 AI' 만든 네이버…""수천억 투자"" LG도 뛰어들었다",파이낸셜뉴스,0,0
NAVER,"코스콤, 네이버와 손잡고 ‘AI 콜봇’ 서비스 선봬",파이낸셜뉴스,0,0
NAVER,"네이버, 서울대 이어 카이스트와 'AI 동맹'",뉴스1,0,0
NAVER,"한은, 디지털화폐(CBDC) 모의실험… ‘네이버 vs 카카오’ 입찰 격돌",뉴시스,0,0
NAVER,"네이버, '일기 챌린지' 오늘 재개…'소비자 우롱' 잠재울까?",이데일리,0,0
NAVER,"한은, 50억 들여 디지털화폐 모의실험… 네이버·카카오·은행 입찰경쟁",서울경제,0,0
NAVER,"한은, 50억 사업에 네이버·카카오에 은행들까지 입찰 경쟁…왜?",뉴스1,0,0
NAVER,KT·네이버 잇단 ‘러브콜’받은 카이스트···“하이퍼AI 함께하자”,MBN,0,0
NAVER,"네이버, 카이스트와 'AI연구센터' 설립…3년간 수백억 투자",세계일보,0,0
NAVER,"네이버, 카이스트와 AI 공동연구센터 설립..수백억 투자",뉴스1,0,0
NAVER,"SC제일은행 ""카카오톡·네이버 포스트에서도 웰쓰케어 소식 만나보세요""",노컷뉴스,0,0
NAVER,[종합]‘꿈의 AI’ 하이퍼스케일 AI 잡아라…대학 손 잡은 네이버·KT,MBN,0,0
NAVER,"네이버-카이스트, AI 공동연구센터 설립…초대규모 AI 개발 속도",중앙일보,0,0
NAVER,"네이버, '초창의적 AI' 연구 카이스트와 손잡았다…""누구나 고품질 콘텐츠 생산""",매일경제,0,0
NAVER,"네이버, 카이스트와 '초창의적 AI연구센터' 설립…""3년간 수백억 투자""",YTN,0,0
NAVER,"네이버, 카이스트와 손잡고 초창의적 AI 연구 위한 공동연구센터 설립",서울신문,0,0
NAVER,"네이버, 서울대 이어 카이스트와도 ‘AI 공동연구'..카카오도 카이스트와 추진",경향신문,0,0
NAVER,"네이버, 서울대 이어 카이스트와도 '초거대 AI 동맹'",한국일보,0,0
NAVER,"김형일 네이버웹툰 美 사업리더, 美 '엔터·IT 융합 핵심인물'에 선정",서울경제,0,0
NAVER,"“보험사, 카카오·네이버 등 핀테크사에 사실상 종속될 수도”",한국경제TV,0,0
NAVER,김형일 네이버웹툰 북미 총괄… 美 ‘기술+창조성 리더’ 37명에,MBC,0,0
NAVER,"네이버 美 웹툰 김형일, ‘IT·엔터 융합 리더 37인’에",노컷뉴스,0,0
NAVER,네이버 미국 웹툰 김형일 CEO 'IT·엔터 융합 리더 37인' 선정,MBN,0,0
NAVER,[친절한 IB씨] 네이버는 이베이코리아 인수에 참여할까,디지털타임스,0,0
NAVER,네이버 美 웹툰 김형일 CEO 'IT·엔터 융합 리더 37인' 선정,아시아경제,0,0
NAVER,[後스토리]'로톡'은 안 되고 네이버 검색광고는 된다는 대한변협…왜?,뉴시스,0,0
NAVER,네이버 등판하자 불붙은 이베이 인수전…벼랑 끝 전쟁 시작,SBS Biz,0,0
NAVER,"씨마크 호텔, 26일 저녁 7시 네이버 쇼핑 라이브 방송 론칭",뉴시스,0,0
NAVER,네이버페이 현장결제 수수료 8개월치 돌려준다는데…규모는?,아시아경제,0,0
NAVER,"'이베이 군침' 네이버, 쇼핑사업 분사 신호탄?",머니투데이,0,0
NAVER,카카오재팬 6000억 유치할 때 네이버도 2000억 수혈,파이낸셜뉴스,0,0
NAVER,[초점] 反쿠팡 연대 네이버·신세계 '50조 이커머스 공룡' 나오나,파이낸셜뉴스,0,0
NAVER,네이버·카카오 뉴스제휴 31일부터 신청…지역매체 특별심사도,파이낸셜뉴스,0,0
NAVER,네이버 “라이브 e커머스로 단골손님과 쌍방향 소통”,이데일리,0,0
NAVER,"""우리만 벼락거지 됐다"" 네이버 카카오 직원 뿔났다",뉴스1,0,0
NAVER,"네이버, AI 작곡 솔루션 개발 스타트업 '포자랩스'에 후속 투자",서울경제,0,0
NAVER,"네이버·카카오 뉴스제휴위, 올해 평가 일정 확정…31일부터 접수",파이낸셜뉴스,0,0
NAVER,"네이버, PC와 모바일 모두 '네이버백신'으로 통합",파이낸셜뉴스,0,0
NAVER,"네이버백신과 라인백신, ‘네이버백신’으로 통합",세계일보,0,0
NAVER,"이비스 앰배서더 서울 인사동&명동, 네이버 쇼핑 라이브서 특가 판매",스포츠동아,0,0
NAVER,"네이버 D2SF, AI 작곡 솔루션 개발 스타트업에 후속 투자",동아일보,0,0
NAVER,"네이버백신·라인백신, ‘네이버백신’으로 브랜드 통합",MBC,1,1
NAVER,"네이버 D2SF, 뮤직AI ‘포자랩스’에 후속투자",서울경제,1,1
NAVER,"네이버백신·라인백신, PC·모바일 모두 '네이버백신'으로 통합",서울경제,1,1
NAVER,"미국 무쇠주물팬 브랜드 '롯지', 22일 네이버 브랜드데이 진행",디지털타임스,1,1
NAVER,"네이버 D2SF, 음악 AI 스타트업 '포자랩스'에 후속 투자",부산일보,1,1
NAVER,‘네이버-신세계 연합’에 이베이까지? 초거대 동맹에 ‘좌불안석’[언박싱],뉴시스,1,1
NAVER,"네이버, 챌린지 조기종료 후폭풍…""IT공룡답지 않은 주먹구구식 대응""",뉴시스,1,1
NAVER,네이버·신세계 연합군 등판? 소용돌이 치는 이베이 인수전,뉴스1,1,1
NAVER,"""돈 내고 콘텐츠 보세요""…네이버 vs 카카오 '구독채널' 격돌",이데일리,1,1
NAVER,"네이버, 어제의 '적'이었던 은행이 동반자로…'합종연횡' 확대",뉴시스,1,1
NAVER,네이버·신세계 손잡고 '이베이' 품을까,뉴시스,1,1
NAVER,남 주긴 아까운 '이베이 인수전'… 신세계-네이버 동맹까지 꿈틀,SBS Biz,1,1
NAVER,"주가 김 빠진 네이버·카카오, 콘텐츠 성장판 열린다",뉴스1,1,1
NAVER,"[생생경제] 네이버, 신세계 손잡고 이베이 인수하면 업계 1위 될 것",TV조선,1,1
NAVER,'네이버페이' 현장결제 수수료 돌려준다,뉴스1,1,1
NAVER,"디딤365, 네이버 클라우드 ‘서비스 파트너(MSP)’ 최고 등급 획득",머니투데이,1,1
NAVER,"네이버파이낸셜, '네이버페이 현장결제' 수수료 8개월 분 전액 지원",서울경제,1,1
